geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
25581,-22.79337403721225,-43.353385783115485,sao joao de meriti,RJ
25585,-22.80162899999995,-43.34640649999997,sao joao de meriti,RJ
25586,-22.80112337987573,-43.33558799853297,sao joao de meriti,RJ
29660,-19.824520133305395,-40.65945132072684,sao joao de petropolis,ES
68719,-0.8232599999999479,-47.23033849999996,sao joao de pirabas,PA
29378,-20.336687999999995,-41.185111500000005,sao joao de vicosa,ES
36300,-21.304319176454538,-44.31735179681503,sao joao del rei,MG
36301,-21.142200542128272,-44.28433704212828,sao joao del rei,MG
36302,-21.14139686452689,-44.241524953975265,sao joao del rei,MG
36303,-21.11793095422911,-44.258454728921365,sao joao del rei,MG
36305,-21.244613010250912,-44.41436250434353,sao joao del rei,MG
36307,-21.189541442530963,-44.32620380843734,sao joao del rei,MG
36309,-21.24645748793707,-44.41505210402018,sao joao del rei,MG
36315,-21.30377313868462,-44.31420826227425,sao joao del rei,MG
36318,-21.305707313050842,-44.315464160898166,sao joao del rei,MG
58590,-7.390455230060922,-36.533877820399475,sao joao do cariri,PB
65385,-3.556879982546846,-46.25575976677444,sao joao do caru,MA
88395,-26.62029999999993,-48.77347999999995,sao joao do itaperiu,SC
86930,-23.999931567297985,-51.816943319650825,sao joao do ivai,PR
35322,-19.729499642732986,-41.9187205427129,sao joao do jacutinga,MG
62965,-5.3103629999999455,-38.27932999999996,sao joao do jaguaribe,CE
35277,-18.73741799999995,-41.16021649999996,sao joao do manteninha,MG
89897,-28.711942189339457,-49.35769921597478,sao joao do oeste,SC
35146,-19.412636446522846,-42.15261055347714,sao joao do oriente,MG
39365,-16.536991295153413,-44.53069298885645,sao joao do pacui,MG
65973,-6.469385292378398,-47.037450159523665,sao joao do paraiso,MA
39540,-15.375971999999948,-41.978302999999954,sao joao do paraiso,MG
28450,-28.624817994457672,-53.61371915242539,sao joao do paraiso,RJ
17970,-21.271868661926046,-51.66326138481578,sao joao do pau d alho,SP
17970,-21.272594071084033,-51.66549746066686,sao joao do pau d'alho,SP
17970,-21.269704114055017,-51.66621568001195,sao joao do pau dalho,SP
64760,-8.365666674175724,-42.252437723881656,sao joao do piaui,PI
97230,-29.647226999999944,-53.47870099999996,sao joao do polesine,RS
58910,-6.869835018214762,-38.38887396899638,sao joao do rio do peixe,PB
59310,-6.719075222303927,-37.19910134260911,sao joao do sabugi,RN
29985,-18.323749867353527,-40.40506777298805,sao joao do sobrado,ES
65615,-5.118474838446279,-43.81084018279628,sao joao do soter,MA
88970,-29.225973226136635,-49.810803461548176,sao joao do sul,SC
58520,-8.082587165509773,-36.851440344888715,sao joao do tigre,PB
84150,-25.69429500212115,-50.30758228798899,sao joao do triunfo,PR
65665,-6.568850999999945,-43.62998299999995,sao joao dos patos,MA
39705,-18.582165420585962,-42.77271048227639,sao joao evangelista,MG
36680,-21.606747955670937,-42.92707069792104,sao joao nepomuceno,MG
36688,-30.005202456575603,-51.19099166472387,sao joao nepomuceno,MG
88600,-28.307819999999946,-49.998162499999964,sao joaquim,SC
14600,-20.606561466219247,-47.869321962012656,sao joaquim da barra,SP
32920,-20.09910687419672,-44.250109292913166,sao joaquim de bicas,MG
55670,-8.505952222363012,-35.84040377442169,sao joaquim do monte,PE
95365,-28.519087921027236,-51.69913946199881,sao jorge,RS
85575,-25.736567102689754,-52.924657810514496,sao jorge d'oeste,PR
87190,-23.44091117222891,-52.29263482625267,sao jorge do ivai,PR
85575,-25.709902269384564,-52.91812930547053,sao jorge do oeste,PR
87555,-23.765957386345484,-53.88023236596054,sao jorge do patrocinio,PR
29925,-19.122499999999945,-40.36027999999993,sao jorge do tiradentes,ES
85575,-25.707763479365454,-52.91847366274079,sao jorge doeste,PR
85579,-25.608283898808665,-53.005908491441794,sao jorge doeste,PR
79712,-22.493329751103225,-54.46305520752318,sao jose,MS
88101,-27.60109133923415,-48.61315618122457,sao jose,SC
88102,-27.604764703443607,-48.62388497744082,sao jose,SC
88103,-27.61984850780699,-48.63160236816773,sao jose,SC
88104,-27.639981198159052,-48.634426130960605,sao jose,SC
88106,-27.612287747135678,-48.64263640711942,sao jose,SC
88107,-27.602001649299023,-48.666072736457814,sao jose,SC
88108,-27.59904645544449,-48.62201061126362,sao jose,SC
88110,-27.583881499317638,-48.61926152348825,sao jose,SC
88111,-27.5737010334047,-48.63792061703663,sao jose,SC
88113,-27.569333259710184,-48.64335901358047,sao jose,SC
88115,-27.561521787006022,-48.63735431370913,sao jose,SC
88117,-27.59196551302576,-48.60590468470276,sao jose,SC
88119,-27.58900853974403,-48.64905937442547,sao jose,SC
88122,-27.606142266151863,-48.68208813432055,sao jose,SC
88123,-27.597111189654534,-48.68907985883771,sao jose,SC
37945,-20.76424619899846,-46.21645563215535,sao jose da barra,MG
14440,-20.597708269379307,-47.64707040818569,sao jose da bela vista,SP
84980,-23.955176999999946,-49.67770399999996,sao jose da boa vista,PR
55565,-8.901733591225737,-35.14932274700605,sao jose da coroa grande,PE
58815,-6.943160999999947,-38.13071299999996,sao jose da lagoa tapada,PB
57860,-9.014459354975621,-36.054210022051976,sao jose da laje,AL
33350,-19.728192535357433,-43.98117498025116,sao jose da lapa,MG
58441,-7.181092335882639,-35.984763356596574,sao jose da mata,PB
39785,-18.325765967899375,-42.14686732615095,sao jose da safira,MG
57445,-9.564012176409571,-37.38077194083419,sao jose da tapera,AL
35694,-20.24790925406447,-43.77254802681044,sao jose da varginha,MG
45620,-15.101912999999946,-39.354784999999964,sao jose da vitoria,BA
19845,-24.00331679787828,-48.353807982174224,sao jose das laranjeiras,SP
98325,-27.788978999999948,-53.125810999999956,sao jose das missoes,RS
85898,-24.836431499999993,-54.0572535,sao jose das palmeiras,PR
29420,-19.900436161470907,-43.9990296612386,sao jose das torres,ES
58784,-7.255644226905547,-38.29944945381109,sao jose de caiana,PB
58723,-6.846009231467321,-37.32543603591645,sao jose de espinharas,PB
59162,-6.081393700874363,-35.237116345023196,sao jose de mipibu,RN
58940,-7.7445489027322525,-38.09862282463227,sao jose de piranhas,PB
58758,-7.7404634999999935,-38.098183500000005,sao jose de princesa,PB
65110,-2.607232499999995,-44.178441750000005,sao jose de ribamar,MA
28455,-21.365499260788308,-41.93555856824491,sao jose de uba,RJ
35133,-19.0530102023146,-42.02236179104156,sao jose do acacio,MG
37510,-22.331878558591796,-45.52662097245728,sao jose do alegre,MG
12830,-22.745045999999945,-44.55832399999997,sao jose do barreiro,SP
56950,-7.877105442366782,-38.75263045191892,sao jose do belmonte,PE
58725,-7.1621684759242665,-37.30944149999999,sao jose do bonfim,PB
58893,-6.212305123993532,-37.35386409509558,sao jose do brejo do cruz,PB
29470,-21.036000116212893,-41.65239371268333,sao jose do calcado,ES
59275,-6.32065033724382,-35.71282087437152,sao jose do campestre,RN
89930,-26.46192356532297,-53.499650942261425,sao jose do cedro,SC
88570,-27.664615713233882,-50.57833698687843,sao jose do cerrito,SC
39848,-18.48409890824156,-41.39150649035586,sao jose do divino,MG
64245,-3.812958316384597,-41.833105773187484,sao jose do divino,PI
56700,-9.391658761324841,-40.48570849832657,sao jose do egito,PE
35986,-19.930063990128644,-42.706406320089805,sao jose do goiabal,MG
99380,-29.069012999999945,-52.28314099999996,sao jose do herval,RS
95755,-29.559055335362675,-51.2647815520529,sao jose do hortencio,RS
98958,-29.701114531635085,-53.73975243039098,sao jose do inhacora,RS
85883,-23.163122490967634,-53.30779728967368,sao jose do itavo,PR
35228,-19.34948987130366,-41.45379429395032,sao jose do itueto,MG
87913,-23.132248473047188,-53.277412074957645,sao jose do ivai,PR
44698,-11.506217648839343,-40.021544382973445,sao jose do jacuipe,BA
39707,-18.279525989887706,-42.67588629871578,sao jose do jacuri,MG
96225,-32.132663877487495,-52.07979208872802,sao jose do norte,RS
99870,-29.8151476088689,-51.14316213796673,sao jose do ouro,RS
64555,-7.495451788285335,-42.563654924387606,sao jose do peixe,PI
64625,-6.873761170324637,-41.47683898022331,sao jose do piaui,PI
78773,-16.46586821044219,-54.255472779278215,sao jose do povo,MT
28664,-22.204999999999927,-42.39805999999993,sao jose do ribeirao,RJ
78435,-14.726185998889584,-56.324062661379216,sao jose do rio claro,MT
13720,-21.628095853960538,-46.89433800264123,sao jose do rio pardo,SP
15010,-20.817722614114658,-49.38240104414639,sao jose do rio preto,SP
15013,-20.823123445460023,-49.3676981423101,sao jose do rio preto,SP
15014,-20.82386096774624,-49.37587320917818,sao jose do rio preto,SP
15015,-21.60681796009698,-46.90243872853955,sao jose do rio preto,SP
15020,-20.82452069568047,-49.404399344361565,sao jose do rio preto,SP
15030,-20.8091561141557,-49.40164433784827,sao jose do rio preto,SP
15035,-20.82316544865758,-49.418607014060306,sao jose do rio preto,SP
15038,-20.877279813980444,-49.418602809706094,sao jose do rio preto,SP
15040,-20.82721206027294,-49.381903753964444,sao jose do rio preto,SP
15041,-20.807569876348413,-49.37465624505335,sao jose do rio preto,SP
15042,-20.80129120167734,-49.4307390728601,sao jose do rio preto,SP
15044,-20.826430589597816,-49.36816573323733,sao jose do rio preto,SP
15045,-20.822483906218356,-49.39499326281772,sao jose do rio preto,SP
15046,-20.8404289848364,-49.3937553651237,sao jose do rio preto,SP
15047,-20.77648174297323,-49.403450853403406,sao jose do rio preto,SP
15048,-20.87101162424498,-49.418525260413574,sao jose do rio preto,SP
15050,-20.804446615240707,-49.37580855360842,sao jose do rio preto,SP
15051,-20.89887671578811,-49.36613976344353,sao jose do rio preto,SP
15052,-20.812334738408524,-49.42648230800276,sao jose do rio preto,SP
15053,-20.81124363821119,-49.53344524296218,sao jose do rio preto,SP
15054,-20.822791242582895,-49.38243600314118,sao jose do rio preto,SP
15055,-20.801414238124842,-49.370326458421914,sao jose do rio preto,SP
15056,-20.80804264680072,-49.39102175137922,sao jose do rio preto,SP
15057,-20.798868840901616,-49.34825145056183,sao jose do rio preto,SP
15060,-20.80732062818129,-49.37545117826299,sao jose do rio preto,SP
15061,-20.866304979677306,-49.310385786418394,sao jose do rio preto,SP
15062,-20.864011488332174,-49.30683240937221,sao jose do rio preto,SP
15063,-20.814445675230633,-49.33921252018795,sao jose do rio preto,SP
15064,-20.787978738987974,-49.286034069464606,sao jose do rio preto,SP
15070,-20.82880142232166,-49.36127436483105,sao jose do rio preto,SP
15075,-20.82912600791518,-49.35990991969433,sao jose do rio preto,SP
15076,-20.84009888514247,-49.35156196847217,sao jose do rio preto,SP
15080,-20.840990191057916,-49.3708047719067,sao jose do rio preto,SP
15081,-20.86950295272554,-49.34853869396207,sao jose do rio preto,SP
15082,-20.876313012296293,-49.34261582368944,sao jose do rio preto,SP
15084,-20.839623231221715,-49.37288233563282,sao jose do rio preto,SP
15085,-20.85037751208188,-49.39263684337085,sao jose do rio preto,SP
15086,-20.882665120947387,-49.42777834923156,sao jose do rio preto,SP
15090,-20.849389417890567,-49.393740908848095,sao jose do rio preto,SP
15091,-20.86653483963913,-49.41332476922104,sao jose do rio preto,SP
15092,-20.86653483963913,-49.41332476922104,sao jose do rio preto,SP
15093,-20.87455425441443,-49.42058951262989,sao jose do rio preto,SP
15102,-20.810797060726095,-49.389454557143914,sao jose do rio preto,SP
15104,-21.599922585165054,-46.88109407822959,sao jose do rio preto,SP
58610,-6.775896970030418,-36.79834595097977,sao jose do sabugi,PB
59378,-6.4511862865837655,-36.88035299000764,sao jose do serido,RN
95748,-29.590399628948095,-51.1602276719308,sao jose do sul,RS
62105,-7.22879906119443,-39.34182259678056,sao jose do torto,CE
27165,-22.93004989153729,-42.89728543479632,sao jose do turvo,RJ
25780,-22.734152970249056,-43.338974379244,sao jose do vale do rio preto,RJ
78663,-10.804692206292353,-52.737394293405245,sao jose do xingu,MT
95280,-28.749561931227017,-50.06500703924088,sao jose dos ausentes,RS
65762,-5.0543100000000045,-44.58615525,sao jose dos basilios,MA
5372,-23.18813520122337,-45.88770488412487,sao jose dos campos,SP
12209,-23.18796216666619,-45.79443929012274,sao jose dos campos,SP
12210,-23.19033153704775,-45.88390043060768,sao jose dos campos,SP
12211,-23.17255814643821,-45.89301501253374,sao jose dos campos,SP
12212,-23.167428189564895,-45.893043276838895,sao jose dos campos,SP
12213,-23.278660397732672,-45.89717181592217,sao jose dos campos,SP
12214,-23.25682182962209,-45.94089033894351,sao jose dos campos,SP
12215,-23.272113085760065,-45.836610445264526,sao jose dos campos,SP
12216,-23.20167648182237,-45.88430019109582,sao jose dos campos,SP
12221,-23.18012350375091,-45.86186744587112,sao jose dos campos,SP
12223,-23.281915473772287,-45.89142962170351,sao jose dos campos,SP
12224,-23.63183022817387,-46.58052135630811,sao jose dos campos,SP
12225,-23.256157499999993,-45.884484,sao jose dos campos,SP
12226,-23.228823680987723,-45.81273482846998,sao jose dos campos,SP
12227,-23.216988080212356,-45.84962112753189,sao jose dos campos,SP
12228,-23.291973167638062,-45.90097776242138,sao jose dos campos,SP
12229,-23.27672280494244,-45.86256098642715,sao jose dos campos,SP
12230,-23.23530047100232,-45.88347203427779,sao jose dos campos,SP
12231,-23.23877950069249,-45.881081307807655,sao jose dos campos,SP
12232,-23.281571608661757,-45.88885667943906,sao jose dos campos,SP
12233,-23.267683281941355,-45.88750383501668,sao jose dos campos,SP
12234,-23.294014376074784,-45.89642032474455,sao jose dos campos,SP
12235,-23.251556231750246,-45.91352583680534,sao jose dos campos,SP
12236,-23.295969715186924,-45.895850025587094,sao jose dos campos,SP
12237,-23.255354168474785,-45.91804061059499,sao jose dos campos,SP
12238,-23.26549808021235,-45.8946529052167,sao jose dos campos,SP
12239,-23.27401838384212,-45.89689341252727,sao jose dos campos,SP
12241,-23.248665096870702,-45.94618920597631,sao jose dos campos,SP
12242,-23.21206059731866,-45.90427575659521,sao jose dos campos,SP
12243,-23.219193120957158,-45.888195681970956,sao jose dos campos,SP
12244,-23.232649558863105,-45.90745425062123,sao jose dos campos,SP
12245,-23.21004954021696,-45.89240184557161,sao jose dos campos,SP
12246,-23.249144550356363,-45.88627849449496,sao jose dos campos,SP
12247,-23.265769820242646,-45.912724345959454,sao jose dos campos,SP
12248,-23.176383118789317,-45.79309416541636,sao jose dos campos,SP
58570,-7.445126999999946,-36.85919299999995,sao jose dos cordeiros,PB
83000,-25.537466117664135,-49.201872737434385,sao jose dos pinhais,PR
83005,-25.55103423980033,-49.205127478215694,sao jose dos pinhais,PR
83010,-25.561619753124464,-49.163974548225106,sao jose dos pinhais,PR
83015,-25.5869628683028,-49.17235893902208,sao jose dos pinhais,PR
83020,-25.56904184450739,-49.19361497261435,sao jose dos pinhais,PR
83025,-25.56925785651217,-49.20785595669116,sao jose dos pinhais,PR
83030,-25.54849546378896,-49.211728826533545,sao jose dos pinhais,PR
83035,-25.529638263402322,-49.21174627979093,sao jose dos pinhais,PR
83040,-25.54140548342775,-49.203465881373646,sao jose dos pinhais,PR
83050,-25.508553076605672,-49.177089676236406,sao jose dos pinhais,PR
83055,-25.553137932829895,-49.19978783583166,sao jose dos pinhais,PR
83060,-25.508216869294113,-49.12776911977026,sao jose dos pinhais,PR
83065,-25.528505500144234,-49.14930552899766,sao jose dos pinhais,PR
83070,-25.532534640025368,-49.142244572854764,sao jose dos pinhais,PR
83075,-25.550731389562237,-49.08666217537752,sao jose dos pinhais,PR
83085,-25.61011359316391,-49.06610348088097,sao jose dos pinhais,PR
83090,-25.671413387999962,-49.145075943999984,sao jose dos pinhais,PR
83091,-25.673466833863067,-49.18005965991051,sao jose dos pinhais,PR
83095,-25.698926431300183,-49.14702415903973,sao jose dos pinhais,PR
83115,-25.700671133547566,-49.14698171189292,sao jose dos pinhais,PR
83116,-25.662771489327056,-49.09909248635859,sao jose dos pinhais,PR
78285,-15.641430616361268,-58.18527425569363,sao jose dos quatro marcos,MT
35558,-20.251464857577545,-43.78770607558941,sao jose dos salgados,MG
64670,-7.119267907516565,-40.82085627596805,sao juliao,PI
93010,-29.777270391294124,-51.143367629104254,sao leopoldo,RS
93020,-29.797063166130144,-51.13505272586843,sao leopoldo,RS
93022,-29.796989887426637,-51.14925015381158,sao leopoldo,RS
93025,-29.78075363624141,-51.1588385821945,sao leopoldo,RS
93030,-29.782659994440785,-51.13511221817583,sao leopoldo,RS
93032,-29.784374253115256,-51.11416728335469,sao leopoldo,RS
93035,-29.79027237010915,-51.12535306221661,sao leopoldo,RS
93037,-29.800980206593444,-51.10485383215449,sao leopoldo,RS
93040,-29.78388651387981,-51.10526651137064,sao leopoldo,RS
93042,-29.77040206173381,-51.11935887059163,sao leopoldo,RS
93044,-29.80426179114969,-51.10580499526928,sao leopoldo,RS
93046,-29.78058668040418,-51.102400544412326,sao leopoldo,RS
93048,-29.77337317689105,-51.115488296638134,sao leopoldo,RS
93050,-29.75677924927939,-51.105711110149905,sao leopoldo,RS
93052,-29.76105925171835,-51.10029832518947,sao leopoldo,RS
93054,-29.766464038275544,-51.095059828414016,sao leopoldo,RS
93056,-29.78106036838182,-51.10566844345446,sao leopoldo,RS
93110,-29.758615679537673,-51.14853366601025,sao leopoldo,RS
93113,-29.747812392582702,-51.14197254477068,sao leopoldo,RS
93115,-29.74439309738916,-51.14772394641205,sao leopoldo,RS
93120,-29.74350432437945,-51.15323062688137,sao leopoldo,RS
